0.000000000000000000e+00,1.278818384115409934e+00,1.434573487993162866e+00,1.562643358913417213e+00,1.657092797177033727e+00,1.652665255476587935e+00
0.000000000000000000e+00,1.405579399141630992e-01,7.515777395295467067e-02,3.962492437991530642e-02,9.728204366552799243e-03,1.022957988442917306e-02
0.000000000000000000e+00,1.011677554945706436e+00,9.877026998562431492e-01,1.011473490138310449e+00,9.999022273413187278e-01,9.997380304486491731e-01
0.000000000000000000e+00,9.944981957382416082e-01,9.973106666261590814e-01,9.948131986668381499e-01,9.947314890413021526e-01,9.942722916107192832e-01
