2.066666666666666644e-05,8.866666666666666251e-05,1.296666666666666562e-04,1.303333333333333210e-04,5.993333333333333368e-04
3.489029466666666934e+01,3.500076800000000077e+01,3.505205566666666783e+01,3.499930100000000266e+01,3.501156033333333539e+01
1.333333333333333329e-05,1.300000000000000157e-04,1.916666666666666725e-04,2.936666666666666852e-04,5.479999999999999845e-04
6.333333333333333400e-06,7.399999999999999623e-05,1.123333333333333307e-04,1.103333333333333363e-04,2.763333333333333462e-04
5.000000000000000409e-06,5.433333333333333038e-05,1.096666666666666715e-04,1.060000000000000016e-04,2.886666666666666721e-04
4.666666666666667161e-06,7.133333333333332347e-05,1.119999999999999983e-04,1.046666666666666720e-04,2.860000000000000129e-04
1.944173403333333283e+02,1.940054323333333457e+02,1.939670663333333493e+02,1.934298363333333270e+02,1.939385970000000157e+02
6.900679666666666101e+00,5.693646333333333587e+00,5.087788333333333135e+00,5.000355333333333263e+00,5.024130000000000429e+00
6.000000000000000152e-06,8.000000000000000654e-05,1.153333333333333359e-04,1.466666666666666629e-04,3.986666666666666354e-04
